tweet_id,tweet_url,tweet_text,stance,persuasiveness,split,label,persuasiveness_label
1374419159245746184,https://t.co/8t3GL7OqG0,"Guns aren't the problem. Always want to blame an object  something, someone else when this happens. It's disgusting when u pile of shit politicians politicize these shootings. Every gun law u come up with WILL NEVER STOP AN EVIL PERSON FROM KILLING. They don't care about laws https://t.co/8t3GL7OqG0 https://t.co/rpNccfTf3z",oppose,yes,train,0,1
1340055420346445827,https://t.co/JCCQXldOhU,"America: we can't figure out gun control or a national mask-wearing policy, but we have drinkable Goo Goo Clusters https://t.co/JCCQXldOhU",support,no,train,1,0
1366075116778450946,https://t.co/XwMBhUAuNU,"Nah. The ATF needlessly fucked around and they pointlessly found out; all based on a loose affidavit.

Clinton and Reno's Unconstitutional Gun Control and Authoritarian Police State caused that loss of life.

You had a 82:4 K.D. Ratio -- I'd say the State came out, ahead... https://t.co/XwMBhUAuNU https://t.co/Tbf5UOiD63",oppose,no,train,0,0
1363294890457632770_aug,https://t.co/0v6r77R14B,"More than 800 Washingtonians are killed by guns every year. We do not have to accept this. On @wagunresponsib's virtual lobby day, I am joining Washingtonians from across the state to call on our lawmakers to prioritize gun safety this session. #waleg https://t.co/0v6r77R14B",support,no,train,1,0
1336291246281789440,https://t.co/0APYaaxqbx,"40 years ago today, this talented chap from Liverpool was gunned down on the streets of New York City simply for being famous. Years on, innocent people are still shot indiscrimately in the US; are the gun control laws up to scratch? https://t.co/0APYaaxqbx",support,no,train,1,0
1372208453117079556,https://t.co/iWsY9GSYya,Ghost guns can be purchased cheaply without a background check and by individuals under 21. Crime trends in Nevada show these devices popping up more and more. #AB286 #nvleg #EndGunViolence https://t.co/iWsY9GSYya,support,yes,train,1,1
1331327509259022336,https://t.co/LJN512uQOT,"The scientific evidence is not clear that banning ""assault weapons"" will save lives.

The police union, whose officers who are on the frontlines, have recognized this.

https://t.co/LJN512uQOT

#cdnpoli #guncontrol https://t.co/hsw9ZSzevl https://t.co/qC2x2dtRyr",oppose,no,train,0,0
1364508458234634241,https://t.co/xX9sEx3Aym,"Any policy of gun control is in direct opposition of the highest law in the land, the United States Constitution.

“A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.”
@SenJudiciaryGOP https://t.co/xX9sEx3Aym",oppose,no,train,0,0
1349912986949996545,https://t.co/IUh6EjPExA,"Gun ownership has been an American tradition long before the country was established. With the right to own a gun, individuals are given the right to protect themselves. This is one of the key reasons the Second Amendment was established. https://t.co/IUh6EjPExA",oppose,no,train,0,0
1319655762361225216,https://t.co/QypVy1xHWF,"At a time when the GOP is ramming through their NRA-backed SCOTUS nominee, it’s critical we adopt common-sense gun safety measures. I’m introducing the AIM Act with @RepDonBeyer to ensure that law enforcement can crack down on trafficked guns to make communities safer. https://t.co/QypVy1xHWF",support,yes,train,1,1
1330962451215638528_aug,https://t.co/F58ex7cZJM,"I feel safer living in a country where handguns are banned, as opposed to a country where the NRA brag about how many people carry concealed handguns. #gunsense #EndGunViolence #guncontrol https://t.co/F58ex7cZJM https://t.co/uJm27r2Dcx",support,yes,train,1,1
1336900287982919683,https://t.co/CSBTPmmOBo,"Only the ghoulish tend to want people disarmed, particularly after predators. Carol Bowne is a prime example of the victims your side creates. #guncontrol is pro predator https://t.co/CSBTPmmOBo https://t.co/3SWzzaNP7o",oppose,no,train,0,0
1317567784675471361,https://t.co/J22V19gvxm,Gun control does not work. @NRA @USCCA https://t.co/J22V19gvxm,oppose,yes,train,0,1
1368272446927695873,https://t.co/zKXgLe89ss,"You know, the best way to preserve your way of life is to practice proper gun safety so your family doesnt end up accidentally killing each other.  

Fuckin moron 🤨 https://t.co/zKXgLe89ss",support,yes,train,1,1
1371613948357795840_aug,https://t.co/gOlgNhFlUG,"We need to be doing everything we can to keep guns out of the hands of criminals. It's inexcusable that 28 states have loopholes that allow people to buy guns online or at gun shows without a background check.

Tell your Senators to pass H.R. 8

#ONEV1 #GunSense https://t.co/gOlgNhFlUG",support,no,train,1,0
1369772309272268803,https://t.co/cFAe8bujMU,Gun violence will not go away without policies in place to prevent tragedies. #NVLeg needs to take action this session to address the gun violence we see in our state. #EndGunViolence https://t.co/cFAe8bujMU https://t.co/RaNjD3HqfR,support,no,train,1,0
1349695692382629889,https://t.co/jNL5I07hey,"Second Amendment lovers always claim their guns and militias are guaranteed along with ""... it is the right of the people to alter or to abolish it (the government)..."" That is, the US endures 30K gun deaths a year so that these people can be well armed. https://t.co/jNL5I07hey",support,yes,train,1,1
1375251972723511296,https://t.co/XASLCFcWRU,"Guns don't kill people. People kill people. Well, no shit.
#GunControlNow #GunReform #gunsense https://t.co/XASLCFcWRU",support,yes,train,1,1
1318576302354501632,https://t.co/FK1Njv7hTj,"One of our most exciting endorsed candidates is @SpanbergerVA07. Since being elected to Congress two years ago, Congresswoman Abigail Spanberger has been a true champion for commonsense gun reform as well as LGBTQ equality. We need to keep her proven leadership in Congress. https://t.co/FK1Njv7hTj",support,no,train,1,0
1369997175770480640_aug,https://t.co/WpcyOQ7HB0,"Proud and thankful that you are my congressperson, @davidcicilline! 
Background checks save lives. 
#HR8 @MomsDemand @Everytown #EndGunViolence https://t.co/WpcyOQ7HB0",support,yes,train,1,1
1375587700942778369,https://t.co/v0YhkIraXZ,While I'm not the creator of this meme. It does ring true. And to the democrats out there who want tighter gun laws I say this. CRIMINALS DONT FOLLOW THE LAW so making it harder on law abiding citizens won't fix anything. https://t.co/v0YhkIraXZ,oppose,no,train,0,0
1364573146058280965,https://t.co/oYApTTg7jL,The Second Amendment is clear-cut and direct. State and federal policies preventing the free exercise thereof are unconstitutional and only serve the interests of would-be tyrants. https://t.co/oYApTTg7jL,oppose,yes,train,0,1
1375522293443489794,https://t.co/vIEs2OwBSz,Thanks for all your “Thoughts and Prayers“. They are saving lives right and left. Clearly. #GunControlNow #BoulderStrong #GunViolence https://t.co/vIEs2OwBSz,support,yes,train,1,1
1374772822506094601,https://t.co/EW1c5PFcgV,"Criminals don't obey laws. Gun control doesn't reduce gun related violence. So what do you think is the real reason for the anti-gun laws?

#GunControl #gun #guns #politics #GunReform #BoulderStrong #tyranny #compliance #freedom #foodforthought #2A https://t.co/EW1c5PFcgV",oppose,no,train,0,0
1365121769825181696,https://t.co/GLNwbaW9t6,The greatest weakness in American democracy is our dedication to gun rights and the proliferation of assault weapons sanctioned by the Supreme Court twisting the Second Amendment and empowering our domestic fringe - the worst is yet to come #ReverseHeller https://t.co/GLNwbaW9t6,support,no,train,1,0
1370751994818859009,https://t.co/HkFAlL826V,"Affordable housing, gun violence, community IDs, and police reform are all problems in Miami, and you can be a part of the solution! Join us for our annual PACT Nehemiah Action!

Zoom: https://t.co/HkFAlL826V

Drive-In at Dezerland Park: 
https://t.co/KH1gTYaJz0 https://t.co/VDW8Pv3KCf",support,no,train,1,0
1361088712491360256,https://t.co/nxMc1bHZC4,"Any cop or law enforcement officials prepared to enforce this admins unconstitutional gun laws/orders (as all laws/orders  violate ""shall not be infringed"") are enemies of the ppl. 

I DONT CARE WHO YOU ARE! https://t.co/nxMc1bHZC4",oppose,no,train,0,0
1374788888812781572,https://t.co/7L9jJC1CWU,Georgia Lawmakers Warn Stricter Gun Regulation Could Cause Mass Shooters To Move To Other States https://t.co/7L9jJC1CWU https://t.co/x3hTqF9eMc,oppose,no,train,0,0
1370798836566884356,https://t.co/DhvwFfcglO,"How the Bolsonaro family perverted a cartoon character meant to promote vaccination, associating it with gun violence, a perversion its creator finds reprehensible...
Source: @folha
#ForaBolsonaro 
#ZeGotinha https://t.co/DhvwFfcglO",oppose,yes,train,0,1
1346964782600101889,https://t.co/6vLPiQzmeJ,"In '18, these kids had more to lose: their lives at the hands of school shooters due to inaction on gun control.

They ""stormed"" the Capitol &amp; Members exited their session to talk to them.

Today was NOTHING like that. Today was an attempted coup. https://t.co/6vLPiQzmeJ",support,no,train,1,0
1374320583765331973_aug,https://t.co/a8Ijoeuo8V,"Corrupt politicians on the payroll of the #NRA never want to talk about keeping firearms out of the hands of criminals, terrorists, psychos and wife beaters. It's never a good time to talk about gun regulation for the Merchants of Death in America. https://t.co/a8Ijoeuo8V https://t.co/xIrONc5dUX",support,yes,train,1,1
1338884523224788993,https://t.co/F93ru4KkU4,"In the wake of COVID-19, historic calls for police accountability, and increased armed extremism, effective gun safety measures are more urgent than ever. Our 2021 legislative agenda provides a roadmap for critical legislative action that meets the moment. https://t.co/F93ru4KkU4 https://t.co/kYJOtDdUPE",support,no,train,1,0
1375152872837484550_aug,https://t.co/n60w2AllCc,"Last weeks tragedy shows the dangers of guns violence and the need for gun regulation. #EndGunViolence #Nonviolence #Nomoreguns
#unitednations #internship #leadership #youth #nyc #ny
https://t.co/n60w2AllCc https://t.co/9SUeLExRfi",support,yes,train,1,1
1375859766598242307,https://t.co/yytjoDN4eu,"Thanks to the rapid and effective response of these Officers, this LOADED firearm was taken off the streets and no one was harmed‼️ Incredible work Officers❗️#OneLessGun https://t.co/yytjoDN4eu",support,yes,train,1,1
1320442832780468231_aug,https://t.co/B3BFhzK6mB,"Just finished the Scott J. Beigel Virtual 5K, in honor of Scott, who was murdered in the #Parkland massacre.

The annual 5K raises money to send children touched by senseless gun violence to summer camp.

We must continue fighting for real gun reform. Our kids are counting on us. https://t.co/B3BFhzK6mB",support,no,train,1,0
1372320536274071553,https://t.co/7KIFWZjIAO,Joined fellow ⁦@MomsDemand⁩ local volunteers for a great meeting with @repwalle on #backgroundchecks and other measures to #endgunviolence like disarming convicted domestic abusers.  Safe firearm storage critical as well.  ⁦#txlege @Everytown⁩ #gunsensemajoritytexas https://t.co/7KIFWZjIAO,support,no,train,1,0
1361891447977480196,https://t.co/eNyNjk4KQY,"I'm absolutely sick of people. I just asked a fucking question. God damn Americans are even trigger happy with their words.

You're fucking savages by the way. You should have gun safety laws. Fucking. Savages. No wonder there is so much damn gun violence in the US. https://t.co/eNyNjk4KQY",support,yes,train,1,1
1363271985237753857,https://t.co/2zC4fZWdgw,"Good guys with guns save lives.

Just another example.

There are countless.

This is why I’m Pro 2nd Amendment.

https://t.co/2zC4fZWdgw https://t.co/Ikbahf2pWh",oppose,no,train,0,0
1324601823555104768,https://t.co/YJNFQ7qX7D,"OK America, this is NOT normal. Gear and arms like this have no place outside the military or law enforcement. #GunControlNow #USElection2020 https://t.co/YJNFQ7qX7D",support,yes,train,1,1
1370047701467987971,https://t.co/jeFKIrjK1e,"The House just passed H.R. 8, which would require a background check on every gun sale. This commonsense gun safety reform to prevent criminals from buying guns is overwhelmingly supported by the American people.
https://t.co/jeFKIrjK1e",support,no,train,1,0
1364249530267361282,https://t.co/PKWsAjRa4W,"'Common sense "" gun control has nothing to do with reducing crime.  #Fact https://t.co/PKWsAjRa4W",oppose,yes,train,0,1
1319312376898912256_aug,https://t.co/zugLaldYV5,"Gun violence is a public health crisis. Every year, +100k people in America are shot. Those healthcare costs are astronomic — and lifelong. 

We cannot afford another Supreme Court justice who will roll back both gun safety laws AND our healthcare access. #BlockBarrett #WeDissent https://t.co/zugLaldYV5",support,no,train,1,0
1375140557727662081,https://t.co/ciPSTVusHS,"I'm officially the Democratic nominee for #HD42! It’s been an honor representing our community. We've made progress in expanding voting rights, healthcare, gun safety, workers’ rights, equality, &amp; environmental protections. Let's continue the fight for a more just &amp; equitable VA. https://t.co/ciPSTVusHS",support,no,train,1,0
1323657893397303296,https://t.co/cbafkbNEQm,If it ain’t Gunsense then it doesn’t make sense! Hey #Biden2020 https://t.co/cbafkbNEQm,support,no,train,1,0
1356989898948026376,https://t.co/35O2g1lcz1,"Today, I joined 22 other Attorneys General in an Amicus Brief challenging subjective-issue firearm permits.

Whether a person is inside or outside their home has no bearing on their #2A right. These restrictive policies decrease public safety and violate the Second Amendment. https://t.co/35O2g1lcz1",oppose,yes,train,0,1
1367571064633446400,https://t.co/RC40ryykcv,"“The biggest hypocrites on gun control are those who live in upscale developments with armed security guards -- and who want to keep other people from having guns to defend themselves."" - Thomas Sowell https://t.co/RC40ryykcv",oppose,no,train,0,0
1372645560046522373_aug,https://t.co/OOe91Vfw7w,"40 years ago on 3/30/81, Jim Brady was shot in the Reagan assassination attempt. He dedicated his life to preventing gun violence.

On Tues., the Senate will meet to discuss gun reform. They can honor Jim Brady and save countless lives by strengthening the Brady Bill. @bradybuzz https://t.co/OOe91Vfw7w",support,no,train,1,0
1340074879467581441,https://t.co/FDmq7gfmLF,"Fired up for weekend of @MomsDemand phone banking for @ossoff &amp; @ReverendWarnock after inspiring words from @GabbyGiffords, @shannonrwatts, @lucymcbath and other gun safety advocates.

Together, we can secure a Gun Sense Majority in the Senate! #MomsAreEverywhere https://t.co/FDmq7gfmLF",support,no,train,1,0
1372633126577565708,https://t.co/sMBcewy1cP,"It's easier than ever for dangerous individuals like white supremacists and domestic abusers to get their hands on firearms.

Regulating ghost guns is the exact kind of common-sense gun safety measure that could make our communities safer and save countless lives.

 Support❗️ https://t.co/sMBcewy1cP",support,no,train,1,0
1374395458852847630,https://t.co/n8IYYS2jZH,America’s gun violence problem is back to pre pandemic highs. #GunControl #GunReformNow #BoulderMassacre #AtlantaMassacre #GunViolence #GunReform https://t.co/n8IYYS2jZH,support,yes,train,1,1
1374971900644888581,https://t.co/9w4eFFw1ax,Retired DoD officer Tony Shaffer blocked me for pointing out red states and state with weak gun laws have higher firearm mortality rates.   I provided screenshot of the CDC government website.  He called it unsourced propaganda. https://t.co/9w4eFFw1ax,support,yes,train,1,1
1370705672678084609_aug,https://t.co/2gcJ5yDlzn,25 years ago a gunman with an assault weapon killed 15 students &amp; a teacher &amp; injured 16 others in Dunblane Scotland. It led 2 major changes in gun control in GB &amp; has markedly reduced gun violence in the UK ever since. Let us not forget! Can we take a cue from this in the USA?🥲 https://t.co/2gcJ5yDlzn,support,no,train,1,0
1374838143694823426,https://t.co/Bd2Ekodmxt,"Thank you for your continued support of life-saving #GunSense legislation &amp; #NJ @MomsDemand ⚖️🙏We’re incredibly grateful for all you do!

This is a great step towards a future free from devastating #GunViolence! Together, we WILL #EndGunViolence!
#NJleg  #NJpolitics #USpolitics https://t.co/Bd2Ekodmxt https://t.co/cibvV6bgL3",support,no,train,1,0
1323987023548567564,https://t.co/9RhaSZz8cw,"Congratulations on your re-election to the #CA47, @alanlowenthal.

Your leadership across progressive issues, like gun safety, inspires us everyday! https://t.co/9RhaSZz8cw",support,no,train,1,0
1364738193141211137,https://t.co/N9bZgRqZ7D,"“The Second Amendment does NOT say you can’t restrict the kinds of weapons that people can own. Like assault weapons.”
—Joe Biden 

Where’s @somedude187 when you need him? https://t.co/N9bZgRqZ7D",oppose,no,train,0,0
1368294731919327232,https://t.co/bg3pmPwW3U,"I’m a Marine. I will NEVER surrender our Second Amendment!

“A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.”

#SemperFi #2A https://t.co/bg3pmPwW3U",oppose,no,train,0,0
1336006747941695498,https://t.co/XneaJrutJX,Canada needs a public safety / gun control policy ‘reset’. Gun control is not crime control. https://t.co/XneaJrutJX https://t.co/pAwTWlHEi9,oppose,yes,train,0,1
1349104224718749707,https://t.co/277tmlbw4f,You are exactly right .. they are systematically destroying our Constitutional Rights and we do nothing... NOTHING.. The 2nd Amendment is gone before 2021 is over! Guaranteed! https://t.co/277tmlbw4f https://t.co/z5NRRQ1YAn,oppose,yes,train,0,1
1374423302035304450,https://t.co/NC9gYJ6mzp,"Digging this one out again. 

Gun violence is a symptom of a much larger issue(s)..not the root of the issue(s). 

https://t.co/NC9gYJ6mzp

#Colorado #GunControlNow #GunControl #GunViolence #GunReformNow https://t.co/c2cBnZcJ2Z",support,yes,train,1,1
1339275043017199616,https://t.co/S7Y0OvNMiM,"The civil rights movement never stopped it became more inclusive. Those in power are restricting and attacking everyone's freedom. Learn, share, advocate and recruit.  #the2ndisForEveryone #2ndamendment #doingsomething #2A4Epodcast https://t.co/S7Y0OvNMiM",oppose,yes,train,0,1
1313147306728919040,https://t.co/iacfnI1XZ7,"#Fact: gun control laws give too much power to the government; this can lead to strengthening it and resulting in a tyrannical government. 👉 https://t.co/iacfnI1XZ7 

#CCW #gun #countrywideconcealed #guns #proguns #quote #armedpeople #USA #concealedweapon #guncontrol https://t.co/orfR7vgQjY",oppose,no,train,0,0
1364961620976361472,https://t.co/pQQ2JT8QVs,"""What else is Joe Biden 'considering?'"" you might ask. Everything from bans on so-called ""assault weapons,"" universal gun registration, gun confiscation, and so much more. Stop Joe Biden's gun control plan! → https://t.co/pQQ2JT8QVs https://t.co/TBXKSHDyhm",oppose,yes,train,0,1
1329455891163324422,https://t.co/J7wVRVoIlq,"GUN SAFETY WIN! Moms Demand Action Gun Sense Candidate @DelgadoforNY19 has been re-elected to represent New York’s 19th Congressional District!

Congratulations, Rep. Delgado! https://t.co/J7wVRVoIlq",support,no,train,1,0
1344819549821169665,https://t.co/8PEcxsjCVw,"A pandemic and a crazy election cycle didn’t stop @MomsDemand volunteers. The gun safety movement is stronger than ever and we’re ready for 2021!

Resolve to #EndGunViolence this year and join us by texting READY to 644-33! #HappyNewYear https://t.co/8PEcxsjCVw",support,no,train,1,0
1348675482926030850,https://t.co/fUmfeoYvhB,"Agreed. The NRA has failed pro-gun folks with endless concessions to meaningless gun control measures, while pushing against the only reasonable one: background checks. Reject the NRA. Embrace the GOA. https://t.co/fUmfeoYvhB https://t.co/WxbGarNqt0",oppose,yes,train,0,1
1369121638789373952,https://t.co/DBNCkQ2El8,"Every year, more than 1 million guns are sold online without a background check.

#HR8 will end that. No law abiding citizens will be affected because they will pass the background check. Whoever isn't supporting this bill is supporting criminals buying guns. #ONEV1 #GunSense https://t.co/DBNCkQ2El8",support,no,train,1,0
1338659484596518912_aug,https://t.co/AxPYGbr0BC,"Sad, Solemn Day of Remembrance here in the Little State of Connecticut.  Can we please do something about Gun Control across the USA ??  The casualties are piling up.... https://t.co/AxPYGbr0BC",support,yes,train,1,1
1365060283190947842,https://t.co/vOT12dWW4b,"A JBI Impact Story from the USA outlines how a systematic review on gun safety resulted in a free gun lock giveaway program to help save the lives of children and prevent injury.

Read story at https://t.co/vOT12dWW4b
#EBHC #EvidenceToImpact https://t.co/oB8q5GFePL",support,no,train,1,0
1335737550443433984,https://t.co/RqzHu0BF0m,Gun control is ALWAYS a prelude to horrors. https://t.co/RqzHu0BF0m,oppose,no,train,0,0
1359154906037370893,https://t.co/xl7jRx74w9,"As 'law enforcement' openly murders, maims, and kidnaps people in our streets every day, I recall these are precisely the infractions that inspired our founding fathers to enact the Second Amendment to our country's Constitution.
#GreatTeam https://t.co/xl7jRx74w9",oppose,no,train,0,0
1374721160026406914,https://t.co/yS5cFqguCz,"#2ndAmendment #abolishtheatf #GunControl doesn't work.
#GunControlIsRacist https://t.co/yS5cFqguCz",oppose,no,train,0,0
1335391994894458880,https://t.co/oxzXrt8v1n,"Let's protect the frontier spirits from the gun control of the Democratic Party !!
When frontier spirits are lost, people lose their independence, land, dignity and pride
At that time, people will be slaves to companies
Protecting a gun is the same as protecting personal freedom https://t.co/oxzXrt8v1n",oppose,no,train,0,0
1374483595293696001_aug,https://t.co/Ve8qDvLvVU,"If we could somehow Skype with #ThomasJefferson, we could tell him of the serial killers, the preponderance of assault rifles. Ask him if we could just 'amend' the #2ndAmendment - not repeal it, just put in more safeguards.
#GunReformNow 
#Boulder https://t.co/Ve8qDvLvVU",support,no,train,1,0
1336012490489073671,https://t.co/H0ZLJAjRBt,"Gun violence in America is a public health crisis. 

We're elated that @JoeBiden has nominated two gun safety champions — @XavierBecerra and @vivek_murthy — who will treat this preventable epidemic with the urgency it demands. 

Together, we can save lives. #EndGunViolence https://t.co/H0ZLJAjRBt",support,no,train,1,0
1372391255280386052,https://t.co/oi4MY8Fx7g,"Another no vote, this time on HF 756. This is a gun bill that allows individuals not to have to get a permit, to bypass background checks and allows guns on school buses. ￼This does not protect ones second amendment rights nor make the community safe. https://t.co/oi4MY8Fx7g",support,no,train,1,0
1354482533925322759,https://t.co/wJ3d5jVOis,"Tomorrow, Thursday January 28th is Advocacy Day! 
I’m attending VIRTUAL Advocacy Day with Maryland @MomsDemand because I want my community to be safe from gun violence. We can do better by enacting sensible gun laws. #MDGA21 #MDPolitics https://t.co/wJ3d5jVOis",support,no,train,1,0
1361375774985629702_aug,https://t.co/n5SFkFQ69e,"Of course Stollenwerk @OpenCarryorg leaves out this from Scalia’s Heller opinion
@PostOpinions 

“Like most rights, the right secured by the Second Amendment is not unlimited. Not a right to keep and carry any weapon whatsoever in any manner whatsoever and for whatever purpose.” https://t.co/n5SFkFQ69e",support,yes,train,1,1
1366426778068205572,https://t.co/JcvFHPllkh,"Head on over to Johns Hopkins and give them some real answers! 
The questions they are asking about DIY Gun Making reveal an ignorance more than a bias.... let’s get them educated.

https://t.co/JcvFHPllkh

#gunrights #grassrootsadvocacy #guncontrol #ghostguns #gunmaking @2AOUSA https://t.co/STJ1fIPktk",oppose,no,train,0,0
1352711940175507462,https://t.co/4p3uSDeHOD,"America is a democracy. First, federal government doesn’t involve on state matters like ours does so no need of uprisings or insurrection, but if need comes to protect themselves from unjust government, the second amendment allows them to do so with their guns!! ድንቄም!! https://t.co/4p3uSDeHOD",oppose,no,train,0,0
1338186584835960836,https://t.co/36Vazq0PBU,"Unpopular opinion, gun control is just a way of disarming the poor and people of color and ensuring that the ruling class supresses any needed uprising https://t.co/36Vazq0PBU",oppose,no,train,0,0
1325435013794508802,https://t.co/DAQ1gBCAoi,I woke up this morning smiling.  I woke up thinking about the reality that the @NRA megaphone currently occupying our White House has been silenced by a mandate of American voters with the election of @JoeBiden.  Gun safety won and we will now be able to start saving lives. https://t.co/DAQ1gBCAoi https://t.co/V2sqSPc53A,support,no,train,1,0
1324316819944022016_aug,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/obNu013hJS",support,no,train,1,0
1356915219579166720,https://t.co/5hH8q8NlzL,"New Gun Control Resolution Blasted As 'Insanity,' They Want Registries, Full BANS, And Restrictions  https://t.co/5hH8q8NlzL https://t.co/2Ia4Gs0vd7",oppose,no,train,0,0
1313431315178545152,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/SS0kBcUmUO",support,no,train,1,0
1347934247542251521_aug,https://t.co/UFObAtZ4Re,"GiffordsCourage: Stand with @GabbyGiffords and call the Senate. 

The Senate has been a roadblock for  progress on gun safety...until now! Call and urge action on gun safety laws like background checks.

Text SENATE to 34131 and we’ll patch you through. https://t.co/UFObAtZ4Re",support,no,train,1,0
1367145013923184642,https://t.co/gmwkfaK7UJ,NCI FM Radio Interview with Canada’s National Firearms Associations President Sheldon Clare. Liberal gun control is not crime control. https://t.co/gmwkfaK7UJ via @YouTube https://t.co/dHaUQit092,oppose,no,train,0,0
1358624567636369409_aug,https://t.co/IcmbNNnL1W,"As Gun Violence Survivors Week comes to a close, we can’t forget our responsibility in the fight to #EndGunViolence. Too many families have had to grieve the loss of loved ones to senseless gun violence &amp; outdated firearm regulations. They deserve gun safety reform. https://t.co/IcmbNNnL1W",support,yes,train,1,1
1361407430622670850,https://t.co/XX0KGIZusq,"Teenagers care deeply about preventing &amp; reducing gun violence. 
My sweet kid (&amp; my dog 🐶) joined a meeting with our local Students Demand Action &amp; north suburban Chicago @MomsDemand to plan our actions and events for 2021. We know that together, we can end gun violence!
#illeg https://t.co/XX0KGIZusq",support,yes,train,1,1
1370077695799857152,https://t.co/FJEF411WEz,"“Anyone who stands in the way of gun safety now does so at their own political peril.” 🙌🏻 Thank you, @shannonrwatts, for speaking to the importance of this moment. 
Ohio’s eyes are now on @senrobportman. He must do the right thing &amp; support #HR8 in the Senate. @MomsDemand https://t.co/FJEF411WEz",support,no,train,1,0
1372193549521915907,https://t.co/DIoGBfGUN8,"Free Money , Freedom of Choice ...

Support the 2nd amendment.... https://t.co/DIoGBfGUN8",oppose,yes,train,0,1
1370932699964207105,https://t.co/NmfJWnbpyN,"Our Founders 🇺🇲🇺🇲🇺🇲 added the 2nd Amendment for the ""security of a free state."" Politicians wanting to disarm Americans have questionable motives. Learn more about #2A and more with the award-winning ""In Search of Liberty"" 🎦 Constitution movie ➡️ https://t.co/NmfJWnbpyN https://t.co/8teqQ7fZbW",oppose,no,train,0,0
1374801311712038917,https://t.co/bmf9aboz1y,"EXACTLY! Gun Laws are only followed by HONEST  PEOPLE. CRIMINALS, DON'T CARE ABOUT LAWS, &amp; will Still Have guns if they are illegal! The only ones punished by these, ""LAWS""would be LAW ABIDING CITIZENS! Are People REALLY THAT STUPID? https://t.co/bmf9aboz1y https://t.co/Np68lhcqL6",oppose,no,train,0,0
1317053939544707073,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/bbA8WdlKVu",support,no,train,1,0
1349380461768953856,https://t.co/B0EoTPpsVo,"#guns #2A Four Major Problems With Gun Control Arguments: Every mass shooting and act of terror is an opportunity for liberals to push gun control. Something must be done to stop gun violence, but there are four problems with the l https://t.co/B0EoTPpsVo https://t.co/oSZ45yOpHh",oppose,no,train,0,0
1327283875236614144,https://t.co/re1LAJ1Bx2,"Yes, I would. What’s wrong with him, exactly? Gun control ads are pretty racist https://t.co/re1LAJ1Bx2",oppose,yes,train,0,1
1358074118336299010,https://t.co/6mgN1uxgXL,"Police come to the scene and have to figure out who is who. Those already there are more able to see who the attacker is. Which is why decentralized defense is key to stopping attackers.
#2a #gun #gunrights #shallnotbeinfringed #firearms #molonlabe #libertarian #propertyrights https://t.co/6mgN1uxgXL",oppose,yes,train,0,1
1321608442335895552,https://t.co/j3WhcBU8Fh,"Today is a great day to #VoteEarly and elect gun safety champions @JoeBiden and @KamalaHarris as the next President and Vice President of the United States.

They will make ending America’s gun violence epidemic a priority. https://t.co/j3WhcBU8Fh",support,no,train,1,0
1336095106932199425,https://t.co/NP9Tel5ifM,Gun Control only works if you are properly trained on the target! https://t.co/NP9Tel5ifM,oppose,yes,train,0,1
1321044429042573312,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/rPvJOs99sj",support,yes,train,1,1
1370097995090440193,https://t.co/UUW67WLMuK,The Democrats' two gun control bills threaten the ability of law-abiding citizens to exercise their constitutional rights. I voted against both because I will always protect and safeguard Kansans’ Second Amendment right to keep and bear arms. https://t.co/UUW67WLMuK,oppose,no,train,0,0
1323975329061478402,https://t.co/X2xuo2NLQh,"Victory in #RI02: Congratulations to our steadfast gun safety champion, @LangevinforRI!

As a gun violence survivor, he understands the comprehensive actions we must take to protect our communities from senseless violence, such as safe storage and universal background checks. https://t.co/X2xuo2NLQh",support,no,train,1,0
1338644707442909184,https://t.co/95RRMOlz3D,The 2nd Amendment is a hindrance to would-be tyrants.  It's not about protecting law-abiding citizens; it's about turning citizens into serfs. The 2nd Amendment was put in place so we can defend ourselves from them 👇https://t.co/95RRMOlz3D https://t.co/ffZL7AgdqB,oppose,no,train,0,0
1351977785296900096,https://t.co/luSO5q1vVr,"Inauguration. 
Gun control will finally arrive. https://t.co/luSO5q1vVr",support,no,train,1,0
